id,target
254,298221.7367
255,159704.7133
256,123934.8333
257,122264.7
258,296052.0233
259,196995.89
260,145029.3333
261,232564.1733
262,168300.7546
263,249045.4333
264,147078.9567
265,125519.1333
266,233771.6467
267,148115.5354
268,130452.2833
269,209313.13
270,290009.2133
271,145312.6233
272,183344.88
273,91915.65667
274,144636.4333
275,169244.67
276,135808
277,96904.83333
278,176417.8093
279,201771.5833
280,303313.5167
281,280352.8233
282,149017.3567
283,184775.38
284,140405.6667
285,154112.79
286,210467.6667
287,135901.29
288,141555.6167
289,165246.16
290,125429.1667
291,252235.1067
292,251424.2333
293,174769.2167
294,184878.4267
295,76516.01381
296,138589.53
297,159220.007
298,108704.8333
299,133579.4767
300,88763.45778
301,124243.5
302,190223
303,252819.6089
304,147609.8333
305,181520.0167
306,158879.5
307,125453.7
308,149291.7233
309,267473.97
310,131692.9667
311,190772.4267
312,136942.1333
313,135261
314,158159.8333
315,134734.1667
316,127748
317,126594.9333
318,173376.6167
319,193730.7489
320,149200.8333
321,189774.38
322,211014.9533
323,147474.7367
324,165508.9567
325,198064.59
326,109110.7289
327,96640.48444
328,248207.4833
329,182310.1822
330,229621.9479
331,220226.9667
332,152643.3
333,144507.6667
334,137914.5
335,176840.0857
336,172951.8167
337,151702.5
338,188942.5433
339,288999.6333
340,155846.4167
341,156766.6667
342,171042.1756
343,127169.3333
344,133807.72
345,129293.6667
346,199985.8
347,158977.192
348,168093.2633
349,221681.4983
350,182823.1667
351,255790.8333
352,166801.8333
353,275301.31
354,89749.16667
355,184259
356,116089.3333
357,184404.6806
358,192203.0917
359,107239.8933
360,126709.18
361,221982.5467
362,173553.83
363,132267.27
364,134310.2333
365,123988.3467
366,175243.3333
367,126169.9533
368,209949.6667
369,132966.4797
370,293169.3033
371,234530.4567
372,154991.4567
373,213078.5833
374,270174.0433
375,289624.1967
376,169510.1567
377,266180.32
378,307595.5533
379,293523.4467
380,298986.6733
381,292072.2267
382,139089.6833
383,147267.7533
384,179862.4367
385,120857.5
386,100757.9111
387,124848.3333
388,157470.3333
389,190856.3767
390,186049
391,148115.5354
392,132079
393,140408.6667
394,121812.5
395,140624.2733
396,209174.3367
397,191612.8533
398,112587.3867
399,133117.26
400,149377.3467
401,144078.5833
402,232606.5
403,133257.2967
404,280844.4633
405,258281.4167
406,291071.4933
407,186375.9333
408,151875
409,214869.7833
410,97610.81333
411,96131.39524
412,297917.98
413,208729.1667
414,108615.8656
415,115948.8333
416,279226.8833
417,138633.4
418,150114.0033
419,271484.3833
420,126747.5333
421,226182.6117
422,159227.45
423,153903.66
424,279820.44
425,307819.8567
426,253886.6267
427,225286.286
428,204858.4
429,183971.1667
430,105196
431,283064.67
432,191971.53
433,291462.9
434,250470.87
435,219999.63
436,194623.3333
437,296496.6333
438,169271.52
439,208561.4825
440,159448.7167
441,136334.81
442,277785.0867
443,211748.9642
444,199971.1264
445,150237.9733
446,298925.83
447,170368.7478
448,165770.79
449,178593.9267
450,237609.86
451,196573.9375
452,295439.5367
453,181864.2967
454,186236.8667
455,195474.9558
456,211478.0833
457,114333.8667
458,174026.5002
459,177655.0411
460,269694.5667
461,253647.8656
462,156289.17
463,153095.9167
464,134664.4667
465,139177.6667
466,225139.7533
467,167778.97
468,178319.75
469,131543.6667
470,94928.58333
471,146731.95
472,159044.5222
473,193538.8333
474,106859.3333
475,195804.2133
476,303511.43
477,180413.2075
478,110447.4867
479,157238.1233
480,138478.57
481,163134.5533
482,224722.2967
483,170306.4967
484,169581.3667
485,205279.75
486,215531.85
487,213966.2833
488,184922.8611
489,157075.8633
490,141673.8267
491,259889.8956
492,187437.25
493,160413.8833
494,281002.1533
495,127130.7333
496,213772.7927
497,292358.4
498,161653.4733
499,199804.9433
500,147941.1233
501,282519.03
502,161574.7267
503,177159.4167
504,142343.5333
505,126407.75
506,214540.729
507,101057.4567
508,139250.94
509,251044.75
510,199990.8467
511,120783.9167
512,193104.97
513,219652.9267
514,155927.8333
515,285507.4833
516,166193.5947
517,129534.15
518,267199.4456
519,221038.6833
520,282970.7067
521,137291.3967
522,207736.6
523,148025.7937
524,174037.59
525,109520.7489
526,216582.4133
527,112324.6667
528,144068.671
529,138973.7367
530,223542.7633
531,283794.0367
532,240135.1133
533,207634.8333
534,122451.3333
535,165985.3267
536,249715.87
537,208415.96
538,271137.3267
539,154544.4933
540,195887.935
541,172988.61
542,207928.3433
543,115454
544,147419.4567
545,195385.4767
546,252847.3733
547,258593.7233
548,138721.85
549,185209.3
550,295215.58
551,221654.5133
552,136306.5933
553,130824.22
554,151148.2567
555,253415.9433
556,146343.3333
557,206901.8633
558,116125.0533
559,145921.7467
560,95424.3
561,199427.93
562,266337.7233
563,283205.4067
564,256853.0567
565,277363.9133
566,146788.9167
567,177811.65
568,222552.3483
569,287784.58
570,130706.2762
571,137406.8033
572,109827.1
573,144511.5
574,224992.92
575,245381.3844
576,137005.6667
577,144179.3233
578,116734.09
579,146466.2467
580,156975.5333
581,119553
582,203954.36
583,114093.5
584,225649.2433
585,282278.2083
586,169975.0167
587,241342.26
588,205018.5367
589,125993.76
590,136021.8333
591,102472.62
592,163784.3333
593,130165.0833
594,112236.1
595,149958.7172
596,111365.6667
597,132531.1111
598,128133.3333
599,221218.5533
600,187851.88
601,189688.8744
602,127091.6633
603,281689.63
604,120675.9667
605,211594.4633
606,130605.9533
607,174101.75
608,252083.0967
609,199726
610,259002.5667
611,96478.76667
612,212373.4933
613,87939.12381
614,306523.7533
615,242723.5267
616,191872.8433
617,190770.1433
618,302623.88
619,275280.16
620,154566.1033
621,142335.1533
622,295496.0567
623,133164.36
624,135614
625,128325.6667
626,169804.6667
627,189126.5
628,215319.0967
629,104056.36
630,300173.22
631,266337.7233
632,218512.6733
633,131357.8333
634,126597.1867
635,157845.0467
636,243403.2722
637,142181.7133
638,205833
639,94779.24857
640,208046.8286
641,129763.6733
642,140724.6667
643,262109.3033
644,260064.625
645,132955.1667
646,289743.89
647,134146.6667
648,108992.67
649,140077.8
650,135031.8667
651,231983.1942
652,107362.985
653,271008.9067
654,197452.4833
655,180121.5133
656,166660.75
657,302750.43
658,215160.4556
659,122389.77
660,144231.7
661,216251.82
662,234297.09
663,216157.0121
664,295259.2133
665,129421.0667
666,221199.9533
667,192529.5217
668,125569.7238
669,255144.93
670,118090.49
671,147248.37
672,250473.1733
673,195960.2911
674,168019.4089
675,290245.5667
676,224442.5567
677,126629.0867
678,258982.1867
679,161494.7167
680,131704.28
681,152474.09
682,173949.4467
683,138535.1333
684,148655.5467
685,230651.3133
686,136894.0033
687,227434.6667
688,174244.0667
689,202056
690,194653.09
691,207045.1667
692,126750.3
693,293017.15
694,200547.79
695,134518.9033
696,176860.2167
697,140706.3
698,175849.93
699,281922.8367
700,196602.7167
701,180238
702,140503.5
703,296814.53
704,214299.5
705,105335.1667
706,126267.9
707,286340.5333
708,174346.13
709,211837.8333
710,168883
711,116189.7667
712,121498.419
713,169997.14
714,294465.76
715,169446.9733
716,158832.4567
717,190042.2567
718,161086.4933
719,124061.3333
720,145052.1667
721,182678.2167
722,163534.7344
723,176467.3
724,135931.5133
725,113855.8333
726,107384.86
727,157756.1667
728,211330.1667
729,192357.8667
730,184926.8267
731,123663.6667
732,123548.4289
733,215380.5133
734,182172.2
735,140074.3333
736,260817.0767
737,157536.7433
738,77184.52524
739,123870.0767
740,138458.9833
741,109696.6989
742,283052.6633
743,127262.7467
744,145216.8267
745,209281.38
746,123759.4633
747,147254.5467
748,89668
749,134331.1667
750,99044.08444
751,201997.915
752,158398.9833
753,252987.7767
754,145291.3
755,117670.4
756,253308.7867
757,157742.8533
758,224707.0867
759,153474.4167
760,176774.7167
761,180323.2826
762,229913.5033
763,151232.1933
764,222040.72
765,219508.2033
766,140298.7567
767,217438.3167
768,261920.1767
769,188332.4667
770,153383.0433
771,214351.4367
772,120436.0833
773,146039.3333
774,119307.4833
775,132332.9267
776,218123.2333
777,270973.1667
778,142047.6733
779,142224.8667
780,125945.0667
781,261764.5017
782,181007.5136
783,211471.2733
784,92844.11222
785,144716.7867
786,219089.4492
787,167376.0856
788,203069.6933
789,95659.5
790,119566.0767
791,152375.3333
792,131802.2067
793,134137
794,281354.4267
795,129263.4033
796,96227.19333
797,103015.3333
798,283834.8967
799,122780.3733
800,130765.6667
801,142265.3333
802,112270.0269
803,212298.2
804,93976.56667
805,135983.681
806,199422.5933
807,177092.1767
808,140942.4633
809,248301.7967
810,115563.6667
811,138536.5
812,276080.29
813,232393.4539
814,300172.0067
815,211364.25
816,192891.3333
817,194110.8733
818,221383.7167
819,239965
820,140708.8333
821,118328.31
822,135936.3333
823,172538.8833
824,303326.8467
825,250144.16
826,236065.5129
827,136402.38
828,218622.7567
829,144680.36
830,138574.99
831,156246.9133
832,219320.02
833,280962.72
834,249034.4911
835,156990.1306
836,146121.4978
837,154633.0033
838,94975.96
839,158514.8528
840,227127.3975
841,297744.9233
842,184244.5
843,128626.4167
844,154629.4633
845,125344.4233
846,296701.13
847,110407.3533
848,157358.8333
849,106953.6989
850,212325.6367
851,178638.4667
852,122590.0667
853,139022.0833
854,206271
855,158420.6667
856,239109.1267
857,146325.485
858,130460.8033
859,165974.0733
860,186057.3833
861,146520.59
862,149242.9167
863,234897.85
864,151514.6633
865,290900.9333
866,195647.1667
867,130943.1667
868,151195.4167
869,116309.79
870,284526
871,193405.6433
872,223958.6667
873,297385.1533
874,71618.92413
875,157947.7067
876,120068.9333
877,172297.8333
878,115998.2833
879,145970.49
880,172371.85
881,144710.3333
882,140063.59
883,129435.6667
884,130113.3933
885,174842.13
886,186319.2647
887,164072.4972
888,113036.74
889,110173.2467
890,211441.3733
891,254954.7633
892,163752.0567
893,113196.7967
894,149064.1667
895,160491.9833
896,124076.3333
897,176649.3072
898,115937.1667
899,297192.31
900,268851.7633
901,140398.5833
902,236709.4333
903,138169.8333
904,145115.0833
905,199199.7233
906,297576.1933
907,136109.75
908,184652.6667
909,120992
910,235494.9056
911,169332.8333
912,151923.6667
913,232665.8967
914,137189
915,173553.83
916,186886.8171
917,204417
918,127970.9048
919,155632.35
920,180186.5
921,142027.1667
922,291820.6367
923,206015.6333
924,227594.71
925,213530.9667
926,152815.75
927,166558.1667
928,239208.4433
929,189507.1267
930,268825.7633
931,158544.3333
932,125671.1667
933,163017.44
934,280654.3033
935,186088.63
936,157494.38
937,121840.8033
938,191546.4578
939,259626.84
940,287218.8133
941,128027.8433
942,102470.2233
943,163784.3333
944,269836.2733
945,109702.1233
946,178998.75
947,229685.5533
948,92815.55556
949,131745.8333
950,269390.2233
951,154275.5833
952,206631.5278
953,148025.7937
954,211289.1867
955,87941.87444
956,284903.87
957,237157.5733
958,194850.5
959,200048.5333
960,230625.8833
961,202443.9233
962,253001.77
963,151770
964,176591.3833
965,254235.0833
966,203740.2667
967,95555.41111
968,171890.3333
969,78830.37524
970,114060.25
971,122866.1667
972,148025.91
973,240307.1378
974,180058.7233
975,224140.69
976,180166.4367
977,123172.8333
978,154145.09
979,214107.0356
980,135154.21
981,186883.8111
982,130562.6
983,124071
984,187593.9167
985,104732.5333
986,112724.5033
987,173485.75
988,172658.4606
989,161745.0833
990,120591.6667
991,218751.23
992,297542.9267
993,283991.9533
994,145774.3333
995,184837
996,133246.4033
997,157248.6667
998,154894.8367
999,152742.3933
1000,156715
1001,129834.1833
1002,145822.69
1003,137382.0033
1004,257249.4
1005,196700.01
1006,281510.62
1007,192946.5217
1008,198024.7481
1009,146796.57
1010,286878.9567
1011,303612.2867
1012,141875.3233
1013,152810.9367
1014,203067.3703
1015,279640.52
1016,203900.5331
1017,151702.5
1018,233580.8785
1019,205312.7967
1020,231393.1133
1021,199772.8856
1022,164629.0042
1023,136470.3333
1024,145655.06
1025,134565.9167
1026,169641.3325
1027,204965.9
1028,80111.42857
1029,148945.35
1030,302431.6167
1031,124760.14
1032,264637.68
1033,148025.7937
1034,120004.04
1035,94056.96667
1036,111426.7633
1037,100507.2233
1038,206645.13
1039,144360.1233
1040,161839.9778
1041,205156.7133
1042,163748.7678
1043,172458.09
1044,178155.5
1045,198285.7017
1046,122229.5
1047,286334.3
1048,154654.5067
1049,269160.1833
1050,179746.1667
1051,114305.1833
1052,201049.7587
1053,203229.4133
1054,87240.82
1055,85289.72778
1056,289796.62
1057,120163.8333
1058,215906.75
1059,217131.6144
1060,165422.5833
1061,177007.4467
1062,269071.5633
1063,151269.2867
1064,141470.5
1065,139328.0333
1066,189717.2333
1067,124649
1068,214066.3333
1069,149398.1667
1070,139238.9167
1071,168733.1233
1072,181272.75
1073,221233.71
1074,282286.92
1075,256292.4567
1076,257598.6033
1077,211565.2697
1078,129000.6
1079,138247
1080,289270.83
1081,120501.6667
1082,150191.3333
1083,110036.6489
1084,141052.9933
1085,193324.1
1086,180887.8333
1087,228764.485
1088,297233.88
1089,166074.62
1090,148025.7937
1091,294315.59
1092,290910.2233
1093,298192.3267
1094,168149.4089
1095,148994.96
1096,144007.32
1097,197042.3333
1098,277220.88
1099,272264.3333
1100,151006.4633
1101,175162.3033
1102,121594.8
1103,147031.38
1104,294527.9367
1105,268239.97
1106,219970.9233
1107,118353.3533
1108,274135.6367
1109,164591.9628
1110,124974.3333
1111,138707.1233
1112,135727.9533
1113,121782.7067
1114,279277.715
1115,188661.5417
1116,159990.4467
1117,170307.4967
1118,211458.2933
1119,175975.55
1120,104311.5
1121,96124.6219
1122,117673.1667
1123,292583.2
1124,309048.2367
1125,195589.8333
1126,132010.9033
1127,263542.0867
1128,121402.7533
1129,118112
1130,295188.99
1131,109397.3722
1132,188429.5833
1133,159485.5108
1134,153824.8933
1135,142340.8333
1136,151973.91
1137,130441.49
1138,124797.5267
1139,163984.6333
1140,136230.2
1141,274276.63
1142,181713.9967
1143,155710.13
1144,209579.8233
1145,173021.63
1146,272907.3433
1147,177579.0567
1148,177480.0467
1149,192417.6667
1150,240887.61
1151,141967.9167
1152,89006.01222
1153,145670.9067
1154,299916.08
1155,220829.88
1156,181613.8833
1157,257582.2233
1158,264459.0033
1159,103710.5
1160,154326.6567
1161,178925.1667
1162,236022.0467
1163,240907.8133
1164,122532
1165,212867.5692
1166,133891.3979
1167,278552.6233
1168,143758.8333
1169,257330.2311
1170,120134.7367
1171,176517.5
1172,153455.3733
1173,100432.5167
1174,172114.55
1175,159987.1267
1176,109140.05
1177,245927.34
1178,183857.5893
1179,123609.0533
1180,129722.4667
1181,156272.6533
1182,145519.8
1183,102642.9333
1184,203233.2133
1185,170241.8978
1186,215542.5967
1187,277142.36
1188,185731.0248
1189,283196.1011
1190,210605.1822
1191,305429.8033
1192,164171.8333
1193,179370.32
1194,194418.0833
1195,195728.9033
1196,213602.0267
1197,109480.8889
1198,211429.3856
1199,194641.1067
1200,175908.9033
1201,127230.0767
1202,205851.4722
1203,162682.75
1204,147793.25
1205,194917.0467
1206,99781.89333
1207,213665.0233
1208,157440.4617
1209,193523.5
1210,81726.63302
1211,172386.6
1212,222394.2733
1213,162067.2467
1214,285129.8067
1215,241230.4533
1216,89544.96635
1217,170025.2636
1218,125142.5
1219,300960.19
1220,288489.92
1221,150796.29
1222,233580.8785
1223,209167.3633
1224,225831
1225,124218.2667
1226,125535.8333
1227,162463.29
1228,260044.0767
1229,112789.9233
1230,206504.2733
1231,156590.52
1232,167408.6667
1233,121162.3333
1234,223315.14
1235,158851.3433
1236,150510.89
1237,149429.72
1238,123201.6667
1239,234369.8767
1240,164311.1967
1241,277719.2433
1242,136410.2867
1243,262716.15
1244,228764.485
1245,138821.2667
1246,145884.7433
1247,154185.9033
1248,147883.2805
1249,181409.1333
1250,229927.04
1251,107650.0333
1252,133267.9333
1253,280928.6233
1254,140380.8333
1255,132489.4967
1256,184142.3333
1257,138672.9183
1258,191696.4567
1259,295997.2433
1260,191261.17
1261,123716.5
1262,100301.9333
1263,191953.1967
1264,99353.37
1265,188843.1567
1266,195725.1233
1267,96553.69444
1268,174843.4567
1269,291096.95
1270,208042.7733
1271,114492.3778
1272,211429.3856
1273,240293.37
1274,114934.96
1275,149721.3333
1276,199517.3633
1277,228014
1278,198511.1333
1279,129716.165
1280,121247.8333
1281,191067.5197
1282,153214.45
1283,155924.15
1284,163870.6233
1285,172563.33
1286,94876.41111
1287,130641.9022
1288,165302.1967
1289,223971.0056
1290,125323.1
1291,177436.2967
1292,128187.0767
1293,178117.13
1294,156857.4167
1295,158766.93
1296,228962.2467
1297,224589.0467
1298,134652.5567
1299,148968.644
1300,177760.4167
1301,150711.5833
1302,250577.8833
1303,118248.3333
1304,275175.2833
1305,122161.5
1306,80111.42857
1307,143644.5967
1308,147646.78
1309,91154.68
1310,133234.8333
1311,174054.45
1312,132865.56
1313,168243.4125
1314,139292.5467
1315,225302.4433
1316,151528.7967
1317,186515.75
1318,191403.5467
1319,195587.5244
1320,184524.7267
1321,220008.25
1322,179426.1667
1323,188695.6667
1324,136158.8667
1325,158649.0467
1326,122657.5
1327,106678.7778
1328,289482.9733
1329,294259.0433
1330,113894.3233
1331,152782.6667
1332,127263
1333,173248.2836
1334,135597.6667
1335,129516.3333
1336,202659.14
1337,287830.5267
1338,166384.5
1339,226426.2033
1340,207091.69
1341,189853.1667
1342,122538.8333
1343,301652.6867
1344,242573.1467
1345,302612.43
1346,125879.6667
1347,88901.89111
1348,193187.4867
1349,150069.2067
