id,target
334,154326.25
335,140648.05
336,180405.43
337,171231.595
338,152236.775
339,171930.245
340,301633.89
341,163629.0
342,156807.0
343,166367.57
344,125413.34
345,130465.5
346,141946.65
347,183306.295
348,174960.07
349,177761.285
350,210745.6
351,229043.57
352,279872.27
353,164293.32
354,292603.885
355,104425.5
356,178979.35
357,115636.36
358,183630.8
359,185018.78
360,97233.92
361,122473.9
362,229338.37
363,183614.325
364,136399.87
365,135906.0
366,119423.75
367,169304.5
368,120123.32
369,197562.13
370,132046.935
371,301884.91
372,255029.045
373,157733.0
374,205163.81
375,263913.76
376,299322.86
377,169079.485
378,275797.5
379,299728.315
380,302763.905
381,294896.86
382,291944.945
383,140218.77
384,146222.0
385,167247.905
386,118873.65
387,95466.67
388,119241.24
389,162769.625
390,209799.555
391,148143.5
392,150221.5
393,124822.5
394,141533.425
395,123085.29
396,133387.475
397,236671.455
398,205471.74
399,112801.175
400,104512.165
401,145538.5
402,143754.635
403,224089.125
404,140960.1
405,280894.76
406,259804.02
407,296375.89
408,175749.5
409,149877.465
410,221262.4
411,92469.92
412,95937.25
413,299103.685
414,197715.455
415,107160.15
416,109582.65
417,280219.78
418,128951.5
419,141521.8
420,283037.39
421,132376.975
422,196892.15
423,159041.17
424,156537.0
425,283687.635
426,301461.37
427,267592.62
428,241046.065
429,221341.11
430,171158.785
431,118538.25
432,298264.595
433,200659.7
434,301654.19
435,239405.365
436,220714.175
437,197954.835
438,303856.125
439,174940.67
440,197658.14
441,166050.65
442,139836.8
443,281264.115
444,203658.57
445,208191.39
446,148185.62
447,299260.27
448,181859.95
449,168447.365
450,167888.02
451,251448.235
452,196539.815
453,295576.17
454,165236.25
455,180214.74
456,201338.81
457,213627.51
458,97204.3
459,181638.855
460,162051.16
461,281721.185
462,239469.855
463,162009.5
464,151881.5
465,137735.485
466,138648.75
467,226353.315
468,189292.93
469,161209.415
470,125247.435
471,94525.5
472,142970.95
473,151182.75
474,204142.33
475,113474.61
476,196766.97
477,300182.36
478,167214.905
479,94832.3
480,164124.15
481,125526.875
482,172942.55
483,232839.61
484,169572.55
485,161521.89
486,206443.145
487,208740.05
488,218860.21
489,188772.65
490,158192.715
491,143056.775
492,264736.26
493,189358.75
494,159451.29
495,280522.705
496,132165.0
497,216216.95
498,290234.87
499,160509.71
500,192350.805
501,148690.1
502,297078.58
503,154068.27
504,172807.44
505,142852.97
506,126356.02
507,207655.71
508,81381.17
509,142444.625
510,243347.765
511,191427.72
512,113143.895
513,198166.705
514,213813.525
515,154108.5
516,293731.755
517,173620.54
518,128661.045
519,275651.69
520,225189.51
521,273812.08
522,136237.6
523,219583.33
524,148441.0
525,175530.485
526,83580.96
527,230249.545
528,121957.525
529,143383.77
530,145462.605
531,207931.77
532,302796.88
533,244264.17
534,196007.35
535,112151.155
536,170125.285
537,246825.405
538,211364.26
539,259835.945
540,153142.75
541,204862.365
542,174078.435
543,202477.515
544,107875.625
545,146132.0
546,192150.37
547,245731.075
548,264541.32
549,137512.23
550,195880.375
551,300630.125
552,218216.735
553,132567.0
554,123405.79
555,150954.75
556,259082.325
557,157918.745
558,195065.42
559,94131.155
560,150049.46
561,97276.75
562,202354.365
563,273093.155
564,301383.93
565,263925.93
566,305336.06
567,147731.75
568,175645.47
569,205565.6
570,306348.41
571,126989.33
572,134695.31
573,111161.65
574,139319.05
575,216935.315
576,236725.365
577,141224.045
578,145285.905
579,109156.26
580,143755.435
581,160975.93
582,120665.75
583,202821.55
584,106938.61
585,224786.515
586,271276.83
587,176388.19
588,224527.44
589,207783.25
590,129237.5
591,135017.75
592,93377.09
593,215724.3
594,130955.845
595,110498.2
596,144618.51
597,114961.36
598,108744.555
599,129137.75
600,235778.16
601,190081.75
602,173204.67
603,140971.99
604,295055.375
605,113975.48
606,204826.025
607,127199.885
608,189397.57
609,266111.92
610,189708.67
611,285711.335
612,94266.13
613,222895.625
614,74046.5
615,302955.975
616,249925.04
617,171862.32
618,197551.31
619,300187.685
620,267919.905
621,152491.125
622,140021.785
623,300154.75
624,136786.37
625,139716.59
626,126895.75
627,180989.665
628,199228.585
629,239505.985
630,90683.21
631,299038.315
632,273093.155
633,232481.02
634,125058.0
635,107681.765
636,153642.02
637,238259.425
638,142662.625
639,205495.85
640,99775.0
641,205869.38
642,119081.935
643,137791.825
644,278146.43
645,267320.525
646,121616.25
647,302439.54
648,125582.75
649,105126.5
650,139251.75
651,136011.99
652,218834.595
653,111007.15
654,273506.755
655,197665.565
656,159299.255
657,177459.64
658,300534.23
659,221709.215
660,132065.5
661,148090.745
662,230107.085
663,234242.885
664,252383.225
665,302104.045
666,138435.915
667,201247.27
668,192817.8
669,129276.875
670,244416.8
671,120379.275
672,140452.25
673,246913.19
674,194504.485
675,165815.48
676,305433.005
677,216514.31
678,128026.725
679,266449.5
680,176778.97
681,124462.25
682,153033.44
683,186258.775
684,137453.55
685,152268.65
686,227308.53
687,134943.105
688,251192.695
689,179467.59
690,197311.88
691,197227.78
692,207744.955
693,127987.25
694,300637.255
695,172935.99
696,127599.475
697,176713.105
698,139442.905
699,170803.8
700,295764.65
701,176217.3
702,181956.51
703,138198.575
704,304164.62
705,226411.21
706,106196.5
707,133155.0
708,298213.865
709,178471.735
710,209061.48
711,165093.665
712,120973.375
713,119864.47
714,170184.11
715,300817.36
716,166957.055
717,155067.25
718,191470.9
719,170115.46
720,126254.52
721,158396.08
722,179793.25
723,171531.895
724,149151.955
725,131363.87
726,110180.11
727,99039.42
728,158085.995
729,226463.84
730,189637.95
731,172353.005
732,122560.0
733,102619.505
734,173394.865
735,192082.715
736,140263.775
737,262243.595
738,158125.0
739,77991.5
740,114692.375
741,140423.855
742,109339.55
743,290747.9
744,123615.61
745,141038.425
746,210134.375
747,120458.38
748,149559.98
749,84992.5
750,130049.685
751,93554.38
752,211804.8
753,149037.25
754,260160.55
755,152287.5
756,123470.875
757,272347.635
758,157667.5
759,207859.965
760,162179.4
761,179623.53
762,178283.6
763,228151.35
764,148519.5
765,253678.0
766,230755.845
767,153791.25
768,218012.31
769,246607.6
770,182768.25
771,157630.75
772,200427.96
773,120421.075
774,143624.48
775,116594.665
776,130248.725
777,216377.66
778,283288.93
779,139167.495
780,141048.575
781,131393.0
782,263563.13
783,171206.87
784,208735.49
785,98300.25
786,149962.5
787,218522.45
788,168680.4
789,207542.755
790,96146.0
791,124304.125
792,149393.06
793,127422.75
794,126543.5
795,302803.855
796,110369.375
797,91952.75
798,120311.5
799,289431.095
800,123576.0
801,121631.25
802,138134.175
803,124575.75
804,205904.57
805,95709.75
806,124184.0
807,195085.015
808,201650.14
809,147527.5
810,246423.6
811,119872.75
812,139621.45
813,260830.705
814,211733.32
815,299070.0
816,178369.175
817,194557.34
818,198753.565
819,232380.125
820,232462.6
821,137359.125
822,107042.75
823,142024.485
824,179697.81
825,303667.01
826,259456.81
827,224818.13
828,134368.855
829,230293.58
830,145132.5
831,140226.72
832,167557.935
833,215381.5
834,279721.36
835,238099.585
836,171954.295
837,141517.89
838,148295.75
839,85004.5
840,151760.76
841,203919.0
842,300438.235
843,177440.15
844,126774.79
845,155510.5
846,112304.395
847,302134.655
848,106887.9
849,159025.17
850,98784.42
851,202389.215
852,181608.67
853,120408.815
854,143276.12
855,237419.125
856,155369.75
857,239773.47
858,184259.225
859,126786.25
860,151254.39
861,171804.63
862,150336.065
863,148335.09
864,231965.38
865,151748.25
866,302739.605
867,181834.54
868,128289.5
869,149534.43
870,91359.155
871,282405.375
872,208203.97
873,220943.93
874,300237.16
875,69713.5
876,151537.25
877,117782.22
878,167831.06
879,100862.84
880,142192.64
881,175600.665
882,147045.495
883,142171.0
884,132097.5
885,129760.0
886,160475.5
887,180697.55
888,166649.5
889,124018.69
890,100021.5
891,210514.25
892,276826.08
893,176853.255
894,119234.75
895,144851.66
896,158752.75
897,123132.915
898,176656.445
899,113295.05
900,299291.955
901,269265.785
902,145117.34
903,238537.12
904,142159.9
905,146046.87
906,183094.425
907,301007.02
908,139407.87
909,178319.2
910,127247.0
911,241121.8
912,165332.785
913,159982.535
914,213973.87
915,142358.87
916,183614.325
917,187640.0
918,209409.22
919,133047.225
920,161844.25
921,169024.33
922,141923.48
923,301295.495
924,203848.13
925,232931.72
926,210483.62
927,142800.905
928,158511.23
929,255107.545
930,179157.9
931,278699.26
932,149613.3
933,124618.0
934,151037.75
935,278317.72
936,178369.15
937,158361.5
938,130987.0
939,208384.09
940,266047.625
941,302856.41
942,124908.0
943,97933.13
944,215724.3
945,269862.58
946,85016.21
947,186784.665
948,223842.86
949,86319.0
950,127120.185
951,266707.905
952,150586.5
953,199368.78
954,148441.0
955,211183.65
956,82839.0
957,290721.805
958,238887.1
959,164673.03
960,206747.71
961,235444.155
962,211941.005
963,252996.815
964,158667.09
965,179535.18
966,258599.185
967,200509.55
968,97085.75
969,184521.71
970,69622.5
971,110618.11
972,121983.125
973,144831.87
974,226237.94
975,193680.52
976,227840.725
977,169738.425
978,119196.05
979,152943.59
980,199226.055
981,133712.025
982,169516.41
983,142142.735
984,123146.28
985,195993.315
986,94858.71
987,94585.42
988,183850.92
989,182686.615
990,176293.15
991,125444.5
992,221466.73
993,302052.835
994,293510.62
995,151331.25
996,174894.88
997,130564.75
998,167884.78
999,137760.18
1000,150297.5
1001,162310.27
1002,121098.79
1003,142007.85
1004,143861.0
1005,277775.015
1006,193678.76
1007,281582.58
1008,196212.8
1009,190681.41
1010,155342.625
1011,297496.18
1012,294203.805
1013,139799.32
1014,163860.295
1015,197234.435
1016,285302.265
1017,215338.02
1018,152236.775
1019,224135.14
1020,184810.825
1021,237633.505
1022,207048.565
1023,161291.43
1024,134978.435
1025,138779.8
1026,139138.735
1027,167218.3
1028,207222.81
1029,79037.5
1030,144840.295
1031,301229.155
1032,127359.54
1033,281500.195
1034,149782.0
1035,122788.15
1036,77930.5
1037,110481.0
1038,100467.25
1039,181688.695
1040,134076.84
1041,147398.75
1042,209456.27
1043,169635.865
1044,172308.475
1045,171176.565
1046,203224.805
1047,122407.0
1048,285941.63
1049,145202.5
1050,290801.07
1051,171386.285
1052,111045.7
1053,186982.165
1054,208113.91
1055,89663.5
1056,71338.0
1057,298197.175
1058,121551.5
1059,208810.265
1060,231266.315
1061,158764.67
1062,170450.905
1063,272126.15
1064,150904.965
1065,136202.325
1066,141981.075
1067,174790.1
1068,124941.875
1069,204503.945
1070,148533.935
1071,138831.35
1072,167254.115
1073,168215.78
1074,222768.7
1075,297607.265
1076,275466.635
1077,248391.42
1078,204116.275
1079,134919.595
1080,143385.97
1081,305523.875
1082,127152.5
1083,167937.75
1084,111157.5
1085,140225.605
1086,185659.075
1087,175036.225
1088,226743.23
1089,303494.905
1090,169117.125
1091,148441.0
1092,301509.74
1093,300554.045
1094,302052.61
1095,166736.13
1096,151439.995
1097,140558.8
1098,210573.84
1099,289761.56
1100,261033.955
1101,159613.0
1102,184577.805
1103,109874.875
1104,146154.23
1105,300881.315
1106,271761.395
1107,185652.91
1108,111894.985
1109,261731.76
1110,164026.685
1111,132847.02
1112,140307.425
1113,126006.805
1114,115725.41
1115,273775.16
1116,197717.175
1117,161793.05
1118,169682.05
1119,212494.155
1120,187141.78
1121,105014.75
1122,101793.0
1123,108830.875
1124,300600.39
1125,294203.805
1126,189414.24
1127,139072.115
1128,281946.645
1129,108337.92
1130,125040.75
1131,300237.685
1132,102989.0
1133,191581.4
1134,168920.05
1135,182303.59
1136,136971.475
1137,160510.3
1138,126504.04
1139,122896.325
1140,167498.13
1141,122466.25
1142,266857.655
1143,184192.325
1144,153428.34
1145,207349.05
1146,181426.55
1147,262224.565
1148,165128.665
1149,171584.975
1150,200663.415
1151,255812.61
1152,142332.625
1153,85406.5
1154,141280.175
1155,294896.86
1156,238357.9
1157,174089.155
1158,266440.54
1159,273509.18
1160,109627.25
1161,170730.09
1162,201278.215
1163,231977.41
1164,207536.5
1165,130292.875
1166,232084.57
1167,140813.36
1168,308967.295
1169,144314.665
1170,263110.21
1171,106488.735
1172,168556.16
1173,156375.0
1174,87289.17
1175,172170.685
1176,156463.185
1177,106183.4
1178,241262.275
1179,180326.05
1180,123466.61
1181,121579.355
1182,158555.5
1183,143998.695
1184,96599.46
1185,211663.11
1186,160023.685
1187,207203.485
1188,265924.05
1189,193029.75
1190,302965.44
1191,199637.76
1192,300209.055
1193,161276.52
1194,180431.49
1195,201948.7
1196,196491.015
1197,205484.15
1198,105935.75
1199,206149.78
1200,196808.25
1201,176370.4
1202,123047.75
1203,201564.365
1204,148242.5
1205,149581.72
1206,225954.59
1207,88968.71
1208,201029.01
1209,168908.425
1210,201143.435
1211,69713.5
1212,167965.55
1213,216284.08
1214,169822.645
1215,301921.58
1216,234668.995
1217,86276.5
1218,166080.065
1219,118110.44
1220,302628.31
1221,292389.51
1222,145237.77
1223,224135.14
1224,195335.46
1225,247727.795
1226,124019.98
1227,125380.0
1228,158403.55
1229,270329.105
1230,97092.63
1231,215859.1
1232,160596.095
1233,163567.5
1234,126710.54
1235,225682.715
1236,164455.01
1237,155747.945
1238,142752.725
1239,120206.64
1240,254987.695
1241,171726.945
1242,267654.44
1243,137849.105
1244,276388.96
1245,226743.23
1246,136314.175
1247,147613.53
1248,166210.51
1249,148693.25
1250,167129.4
1251,206593.995
1252,108115.11
1253,125528.25
1254,297361.81
1255,132951.375
1256,137004.44
1257,169250.1
1258,136375.95
1259,208772.365
1260,299965.46
1261,202189.025
1262,129745.875
1263,91988.21
1264,198195.595
1265,81239.17
1266,195166.97
1267,189236.69
1268,88027.5
1269,184290.33
1270,302932.39
1271,199930.815
1272,104728.63
1273,206149.78
1274,233724.27
1275,105936.0
1276,146273.75
1277,185397.995
1278,262416.455
1279,197481.72
1280,134795.475
1281,125984.39
1282,174843.69
1283,146269.685
1284,145834.0
1285,148127.825
1286,172814.05
1287,86096.5
1288,115921.175
1289,162197.83
1290,237119.05
1291,131115.5
1292,167093.0
1293,118060.34
1294,174871.955
1295,152184.0
1296,142066.75
1297,243892.745
1298,233835.34
1299,126721.075
1300,152383.35
1301,182023.19
1302,148597.5
1303,271065.095
1304,122111.25
1305,291114.27
1306,125548.08
1307,79037.5
1308,138653.845
1309,137271.905
1310,91415.0
1311,126912.0
1312,166265.65
1313,123418.06
1314,163801.73
1315,138865.485
1316,230985.1
1317,151786.215
1318,171666.565
1319,192050.15
1320,199074.935
1321,166819.855
1322,221801.19
1323,176520.255
1324,199783.36
1325,126963.0
1326,156222.02
1327,125912.875
1328,110333.5
1329,306763.905
1330,302462.105
1331,111519.75
1332,154275.25
1333,122838.5
1334,173759.67
1335,140453.0
1336,131531.0
1337,200860.585
1338,298750.37
1339,166131.805
1340,214925.18
1341,202302.49
1342,202217.7
1343,123811.45
1344,299497.685
1345,242938.495
1346,303653.81
1347,121929.455
1348,81746.25
1349,179007.4
1350,139860.58
