id,target
213,151997.98
214,361834.44
215,135579.72
216,130105.57
217,175506.47
218,177517.47
219,134499.5
220,295588.1
221,221916.8
222,181698.84
223,356694.0
224,172397.42
225,178998.98
226,135898.27
227,130619.06
228,182236.48
229,230330.69
230,120900.12
231,229361.11
232,147962.56
233,162629.98
234,361466.12
235,284127.25
236,106114.38
237,243089.81
238,138883.44
239,138430.7
240,200218.62
241,98257.5
242,228098.16
243,97468.32
244,144586.66
245,120024.96
246,265317.03
247,133368.38
248,139955.06
249,199582.14
250,136103.1
251,249204.39
252,173962.72
253,116598.48
254,129797.48
255,737805.56
256,153187.06
257,135103.22
258,118206.414
259,331105.78
260,148923.73
261,145877.98
262,254557.89
263,153718.0
264,251535.47
265,149949.03
266,118688.37
267,219279.0
268,144003.08
269,130619.06
270,302768.25
271,365782.72
272,154389.23
273,198050.2
274,110039.83
275,149011.45
276,166419.3
277,149011.45
278,109699.09
279,177517.47
280,171153.02
281,478913.22
282,279645.7
283,152867.47
284,166919.77
285,147962.56
286,152597.28
287,228988.42
288,150758.89
289,146338.28
290,170925.75
291,115624.49
292,253871.34
293,251535.47
294,157920.86
295,169844.55
296,60620.04
297,146009.06
298,155859.1
299,112546.195
300,138346.48
301,80618.88
302,141707.1
303,191908.78
304,247317.2
305,149011.45
306,180070.34
307,169832.7
308,116463.8
309,155375.92
310,257380.2
311,122255.56
312,172397.42
313,136483.8
314,135999.5
315,153187.06
316,147478.27
317,129282.48
318,131945.34
319,151997.98
320,197510.58
321,143363.66
322,169237.88
323,208495.7
324,153187.06
325,168112.69
326,174561.78
327,107940.21
328,80618.88
329,232782.03
330,174025.92
331,231362.48
332,225247.98
333,156198.03
334,169301.77
335,135999.5
336,174025.92
337,170199.86
338,149817.97
339,172899.72
340,373860.8
341,149320.1
342,153187.06
343,170471.78
344,118688.37
345,155296.5
346,138883.44
347,188472.72
348,160382.66
349,173962.72
350,181666.27
351,178420.98
352,267485.5
353,169238.77
354,454432.53
355,103735.05
356,172397.42
357,124680.46
358,170849.33
359,172008.11
360,73989.3
361,131945.34
362,223252.0
363,174817.61
364,145892.5
365,150720.67
366,135103.22
367,169004.9
368,113819.375
369,212777.48
370,134621.28
371,302466.5
372,222004.66
373,140904.92
374,205912.58
375,263920.53
376,380616.03
377,188472.72
378,268918.34
379,398523.6
380,478913.22
381,405152.16
382,303021.97
383,138648.25
384,154965.69
385,180070.34
386,117080.43
387,89194.516
388,115624.49
389,153718.0
390,189449.73
391,125838.51
392,144003.08
393,131463.4
394,136483.8
395,134621.28
396,139460.73
397,222885.38
398,232037.14
399,101894.94
400,132515.22
401,149396.88
402,147887.69
403,196596.88
404,145892.5
405,283665.03
406,238453.02
407,356694.0
408,167837.03
409,149949.03
410,227998.31
411,74966.93
412,106891.13
413,355439.9
414,210232.52
415,122246.52
416,104274.22
417,277595.25
418,132841.62
419,140027.31
420,277573.12
421,135999.5
422,205424.55
423,169301.77
424,149396.88
425,294415.94
426,340245.16
427,251535.47
428,225784.53
429,200864.9
430,172397.42
431,124603.54
432,326072.78
433,193036.5
434,382793.22
435,222883.61
436,205568.03
437,210018.39
438,402453.53
439,183179.39
440,201873.39
441,169695.12
442,132291.73
443,347153.5
444,216730.25
445,204437.08
446,138178.14
447,330734.25
448,183620.08
449,169004.9
450,198408.98
451,237354.83
452,201803.11
453,302420.0
454,168091.66
455,134306.47
456,192192.47
457,199662.48
458,96403.25
459,173962.72
460,170562.9
461,291105.8
462,246248.72
463,149396.88
464,156198.03
465,135103.22
466,139575.73
467,232980.28
468,160374.34
469,147387.42
470,129282.48
471,110488.27
472,157167.88
473,169301.77
474,202647.27
475,113549.73
476,193036.5
477,332457.84
478,147199.88
479,88007.76
480,153187.06
481,129512.32
482,164907.08
483,211968.2
484,170408.78
485,175888.97
486,183464.06
487,217870.48
488,204622.94
489,175789.88
490,169832.7
491,145877.98
492,253996.61
493,170849.33
494,165857.97
495,283942.12
496,131463.4
497,221621.62
498,322774.4
499,155859.1
500,217869.92
501,142632.4
502,326072.78
503,153718.0
504,179028.36
505,139010.52
506,136856.23
507,214750.77
508,65428.227
509,149949.03
510,251535.47
511,194358.6
512,114484.805
513,200416.7
514,231615.3
515,156198.03
516,384286.78
517,170039.34
518,134621.28
519,343591.8
520,234262.81
521,268383.03
522,135539.55
523,208718.11
524,145877.98
525,177177.69
526,95472.65
527,232496.97
528,123886.21
529,145258.06
530,163059.42
531,224210.66
532,278545.12
533,270075.94
534,205003.23
535,113922.75
536,192567.3
537,250967.69
538,204623.77
539,273461.97
540,153187.06
541,214419.45
542,145680.22
543,199917.36
544,130038.27
545,144957.6
546,193622.1
547,238453.02
548,231001.81
549,143912.78
550,200975.17
551,335980.56
552,227389.81
553,137611.42
554,134621.28
555,149396.88
556,253871.34
557,148459.3
558,199017.4
559,89194.516
560,147887.69
561,98257.5
562,199719.78
563,273133.47
564,351996.03
565,260258.44
566,368294.62
567,155928.08
568,177177.69
569,192418.14
570,305051.56
571,132841.62
572,120024.96
573,118813.55
574,132841.62
575,236773.44
576,258256.16
577,135768.02
578,154195.52
579,120107.375
580,133193.77
581,158917.1
582,117727.97
583,201066.61
584,120900.12
585,224202.72
586,259082.27
587,153774.33
588,225363.6
589,208619.86
590,139798.44
591,138883.44
592,125652.586
593,147623.7
594,136233.2
595,116477.59
596,153774.33
597,111561.36
598,116477.59
599,129282.48
600,234262.81
601,210018.39
602,152204.81
603,136622.53
604,270919.4
605,115593.88
606,217870.48
607,131945.34
608,155375.92
609,289206.2
610,190065.2
611,275695.28
612,101820.37
613,254382.72
614,80618.88
615,383921.88
616,374359.88
617,163899.81
618,203828.86
619,351334.56
620,253156.05
621,152694.69
622,147962.56
623,303088.2
624,134621.28
625,129399.76
626,128800.52
627,173874.7
628,200477.62
629,258028.66
630,88405.336
631,401222.22
632,273133.47
633,233317.62
634,129282.48
635,130312.48
636,148728.16
637,230772.34
638,145258.06
639,181611.39
640,87042.86
641,211751.27
642,131945.34
643,143609.42
644,257454.1
645,225940.61
646,131463.4
647,437119.94
648,128399.484
649,120291.836
650,133368.38
651,136483.8
652,269796.97
653,101130.27
654,298380.0
655,188888.62
656,228951.11
657,166195.8
658,440969.44
659,224202.72
660,118688.37
661,141975.38
662,263029.66
663,245573.81
664,262509.03
665,471296.0
666,140579.47
667,225841.03
668,181413.67
669,131945.34
670,226908.42
671,114304.71
672,140904.92
673,252034.56
674,196256.06
675,161508.73
676,283295.56
677,212561.72
678,117080.43
679,263003.5
680,150877.33
681,131463.4
682,153149.44
683,183209.73
684,139575.73
685,145258.06
686,232736.23
687,145595.77
688,242811.69
689,186844.22
690,206679.64
691,207966.23
692,200715.12
693,128800.52
694,309333.1
695,180755.94
696,131463.4
697,180656.86
698,143609.42
699,174121.64
700,385005.03
701,174212.89
702,186318.78
703,133368.38
704,373393.97
705,222178.16
706,111942.95
707,135999.5
708,403097.25
709,170982.25
710,214750.77
711,166992.03
712,121462.82
713,120799.625
714,178769.95
715,327468.0
716,174239.61
717,153187.06
718,194923.88
719,171002.72
720,129282.48
721,156654.22
722,173877.97
723,170637.81
724,153718.0
725,119584.66
726,121462.82
727,88405.336
728,160077.81
729,242177.66
730,184794.44
731,172243.77
732,117203.05
733,112809.17
734,206047.44
735,226194.45
736,138502.73
737,303081.66
738,156198.03
739,80618.88
740,110049.95
741,134469.28
742,114566.48
743,252234.45
744,120024.96
745,116627.76
746,212918.9
747,120024.96
748,149396.88
749,98085.484
750,132841.62
751,123615.836
752,198336.14
753,155375.92
754,260616.6
755,152837.97
756,120799.625
757,257641.5
758,153187.06
759,219817.1
760,156750.19
761,177517.47
762,172397.42
763,233211.75
764,149396.88
765,234701.48
766,236886.08
767,162102.67
768,198939.62
769,302841.78
770,183209.73
771,156198.03
772,201873.39
773,120900.12
774,127277.69
775,134056.6
776,141707.1
777,226431.16
778,303167.34
779,134575.84
780,143609.42
781,131463.4
782,269615.2
783,168768.48
784,182605.16
785,88203.8
786,148459.3
787,206356.64
788,153718.0
789,197930.05
790,101820.37
791,116524.69
792,143975.47
793,135103.22
794,135999.5
795,274883.94
796,116077.336
797,88506.52
798,102600.16
799,329432.94
800,115624.49
801,128800.52
802,147962.56
803,119083.18
804,210810.88
805,98257.5
806,138883.44
807,212519.42
808,169695.12
809,162102.67
810,255956.7
811,117080.43
812,138502.73
813,286068.47
814,204837.89
815,332844.97
816,155920.33
817,203632.52
818,210018.39
819,241735.75
820,251575.92
821,145892.5
822,113732.45
823,135999.5
824,150639.25
825,292035.44
826,274521.75
827,212561.72
828,134621.28
829,231201.92
830,151083.38
831,143609.42
832,180901.02
833,200538.23
834,338540.34
835,258045.05
836,151997.98
837,143609.42
838,176700.97
839,60558.836
840,153718.0
841,194915.36
842,398523.6
843,205960.67
844,131463.4
845,160900.7
846,132771.66
847,381742.12
848,124013.414
849,156198.03
850,103649.234
851,204837.89
852,167837.03
853,115850.78
854,153775.55
855,262203.72
856,156198.03
857,227385.11
858,152245.67
859,117080.43
860,152364.95
861,181698.84
862,147352.0
863,148467.47
864,228278.83
865,165134.86
866,306446.78
867,178390.36
868,119584.66
869,161057.19
870,79564.414
871,280510.5
872,244306.38
873,219817.1
874,405152.16
875,60620.04
876,156198.03
877,114644.914
878,173645.67
879,103378.76
880,142283.44
881,174025.92
882,141985.14
883,152837.97
884,134621.28
885,132841.62
886,176067.86
887,162811.78
888,146529.89
889,119403.6
890,94044.68
891,208495.7
892,271547.94
893,144212.0
894,100808.664
895,141985.14
896,185194.86
897,117080.43
898,174666.08
899,124359.75
900,306989.38
901,260258.44
902,128170.375
903,207857.78
904,136622.53
905,144445.58
906,182689.75
907,737805.56
908,138883.44
909,183209.73
910,115624.49
911,236432.73
912,160382.66
913,149949.03
914,216237.95
915,134621.28
916,174817.61
917,166993.16
918,225067.73
919,134621.28
920,168112.69
921,196727.58
922,142866.56
923,437119.94
924,205163.25
925,223981.8
926,263037.9
927,153775.55
928,182005.66
929,250150.78
930,185266.64
931,254215.4
932,181870.86
933,118688.37
934,149281.4
935,295633.75
936,178282.53
937,149396.88
938,129282.48
939,214750.77
940,268012.16
941,286907.47
942,126698.08
943,99836.82
944,147623.7
945,248716.11
946,81781.56
947,177957.0
948,231362.48
949,105835.67
950,128800.52
951,243310.55
952,156198.03
953,185127.2
954,145877.98
955,203227.2
956,54521.766
957,331856.47
958,274665.25
959,147052.39
960,210453.81
961,241735.75
962,176596.23
963,261308.6
964,149949.03
965,177517.47
966,256619.9
967,210018.39
968,100073.516
969,168487.98
970,69789.61
971,121462.82
972,118688.37
973,147790.58
974,228895.56
975,195584.55
976,214999.62
977,155696.78
978,117080.43
979,149396.88
980,229628.69
981,133418.84
982,162766.36
983,139575.73
984,120024.96
985,175253.89
986,91927.484
987,83416.305
988,173485.25
989,183209.73
990,168112.69
991,115624.49
992,244534.16
993,394650.97
994,276117.2
995,149396.88
996,172397.42
997,131463.4
998,169282.7
999,123306.164
1000,160749.62
1001,162102.67
1002,118206.414
1003,133170.31
1004,152364.95
1005,289206.2
1006,210810.88
1007,279404.25
1008,178577.69
1009,198845.64
1010,151348.73
1011,303727.12
1012,441049.88
1013,130435.555
1014,152364.95
1015,170464.08
1016,263066.56
1017,204437.08
1018,149817.97
1019,213682.84
1020,213413.69
1021,224058.1
1022,215893.83
1023,166992.03
1024,140579.47
1025,134192.19
1026,151281.7
1027,168112.69
1028,180887.23
1029,85024.8
1030,151593.45
1031,328158.2
1032,141410.36
1033,258926.06
1034,145877.98
1035,131945.34
1036,60620.04
1037,103873.08
1038,80992.38
1039,199297.12
1040,134192.19
1041,152678.27
1042,220495.34
1043,169004.9
1044,177368.05
1045,150479.1
1046,185239.12
1047,117080.43
1048,265633.1
1049,155928.08
1050,288368.62
1051,159023.92
1052,127361.27
1053,226424.2
1054,232802.55
1055,103050.82
1056,53663.008
1057,306933.5
1058,120024.96
1059,205573.45
1060,238146.6
1061,151997.98
1062,176700.97
1063,257238.27
1064,144445.58
1065,139575.73
1066,136483.8
1067,164884.81
1068,120024.96
1069,235020.08
1070,149949.03
1071,140579.47
1072,198777.58
1073,180070.34
1074,247622.16
1075,349378.06
1076,271505.3
1077,252674.11
1078,204354.89
1079,132841.62
1080,132845.0
1081,308426.2
1082,129282.48
1083,153718.0
1084,114274.734
1085,138883.44
1086,186005.95
1087,169510.39
1088,204025.14
1089,559513.5
1090,178056.08
1091,145877.98
1092,339946.94
1093,334182.6
1094,351374.9
1095,160630.34
1096,152364.95
1097,145303.0
1098,193956.05
1099,304517.03
1100,306640.84
1101,153187.06
1102,185772.86
1103,119402.43
1104,148612.69
1105,590587.94
1106,290226.94
1107,217450.39
1108,115979.17
1109,286907.47
1110,160382.66
1111,115850.78
1112,138346.47
1113,131463.4
1114,80408.48
1115,295303.62
1116,170849.33
1117,153718.0
1118,170408.78
1119,210912.42
1120,157920.86
1121,125652.586
1122,100139.13
1123,124359.75
1124,298896.06
1125,594435.44
1126,180755.94
1127,134469.28
1128,282507.44
1129,121398.5
1130,115624.49
1131,373350.94
1132,100583.56
1133,191339.17
1134,171680.77
1135,153718.0
1136,140579.47
1137,156615.72
1138,134621.28
1139,123438.36
1140,153718.0
1141,132841.62
1142,260616.6
1143,193956.05
1144,152153.08
1145,206679.64
1146,172519.6
1147,350491.06
1148,182490.2
1149,180070.34
1150,200956.39
1151,225654.5
1152,138178.14
1153,80812.05
1154,149011.45
1155,437119.94
1156,237871.62
1157,171956.81
1158,301480.38
1159,246854.73
1160,110938.94
1161,135898.27
1162,210018.39
1163,232736.23
1164,273560.34
1165,118688.37
1166,201550.14
1167,148700.17
1168,301610.72
1169,143609.42
1170,294767.12
1171,109372.336
1172,151997.98
1173,156615.72
1174,121752.7
1175,150639.25
1176,165169.69
1177,103890.61
1178,229853.77
1179,173877.97
1180,120024.96
1181,121991.7
1182,151444.14
1183,144445.58
1184,103697.44
1185,213047.31
1186,153718.0
1187,221795.11
1188,283942.12
1189,180798.5
1190,351540.4
1191,225809.27
1192,594435.44
1193,168112.69
1194,170039.34
1195,193956.05
1196,215110.83
1197,214482.72
1198,109783.055
1199,208544.6
1200,187375.08
1201,183179.39
1202,115952.46
1203,193713.12
1204,156615.72
1205,154352.0
1206,155076.72
1207,89586.66
1208,192169.84
1209,170181.67
1210,192988.98
1211,80140.58
1212,180755.94
1213,224800.78
1214,153718.0
1215,341828.88
1216,236503.2
1217,76501.766
1218,153718.0
1219,120024.96
1220,309681.62
1221,279557.75
1222,156198.03
1223,213682.84
1224,208213.56
1225,204623.77
1226,115850.78
1227,135999.5
1228,172953.97
1229,248071.61
1230,96040.35
1231,208718.11
1232,168112.69
1233,168112.69
1234,118688.37
1235,230991.48
1236,152245.67
1237,149396.88
1238,140904.92
1239,118688.37
1240,241382.25
1241,151693.14
1242,293243.88
1243,160826.86
1244,266097.25
1245,204025.14
1246,132841.62
1247,156198.03
1248,176700.97
1249,151593.45
1250,174025.92
1251,223175.14
1252,115647.97
1253,131463.4
1254,311905.25
1255,139506.47
1256,134621.28
1257,155693.73
1258,137505.22
1259,239489.16
1260,300934.8
1261,172013.7
1262,118688.37
1263,76984.99
1264,191901.45
1265,100040.73
1266,186579.6
1267,195794.45
1268,97775.74
1269,220418.72
1270,406356.03
1271,204837.89
1272,114885.45
1273,208544.6
1274,224887.61
1275,100483.66
1276,151693.14
1277,221991.64
1278,246990.58
1279,176016.2
1280,145892.5
1281,123621.54
1282,165975.86
1283,150720.67
1284,149550.27
1285,148459.3
1286,172519.6
1287,86559.63
1288,114566.48
1289,156198.03
1290,230694.36
1291,129282.48
1292,174279.62
1293,120024.96
1294,151997.98
1295,152763.11
1296,152837.97
1297,223640.25
1298,250150.78
1299,131557.4
1300,149011.45
1301,179028.36
1302,137939.31
1303,287104.66
1304,117080.43
1305,281952.22
1306,115624.49
1307,85024.8
1308,149800.4
1309,145258.06
1310,70013.87
1311,131463.4
1312,154066.97
1313,131945.34
1314,169832.7
1315,140095.17
1316,227759.61
1317,151533.16
1318,180798.5
1319,191339.17
1320,205453.02
1321,153718.0
1322,195760.47
1323,228803.98
1324,174561.78
1325,132841.62
1326,153718.0
1327,118688.37
1328,119083.18
1329,346311.94
1330,306446.78
1331,115979.17
1332,145169.05
1333,131463.4
1334,178719.7
1335,136483.8
1336,118688.37
1337,220171.3
1338,301588.3
1339,160788.02
1340,181562.95
1341,213600.17
1342,170849.33
1343,117080.43
1344,340245.16
1345,246990.58
1346,314973.84
1347,115624.49
1348,88163.695
1349,199021.66
1350,155486.36
